Country,artist_names,streams
DE,"DJEZJA, Rockywhereyoubeen",3786594
DE,Bruce Springsteen,3751971
DE,"Sosa La M, Luciano",3744344
DE,ISAAK,3725198
DE,"Safraoui, HoodBlaq, RAF Camora",3717698
DE,makko,3671953
DE,Sido,3614910
DE,"Rap La Rue, Haaland936",3571781
DE,"CAPO, Summer Cem",3569473
DE,Wincent Weiss,3566621
DE,"YAKARY, Dardan",3562805
DE,"Ufo361, lucidbeatz, Monty Datta, Snøw",3535115
DE,"reezy, Hamza",3475169
DE,Flo Milli,3470823
DE,Eagles,3457871
DE,"SadiQ, Haaland936",3454268
DE,"Kendrick Lamar, SZA",3450948
DE,KAROL G,3439636
DE,Yc,3419468
DE,Kasalla,3418521
DE,"Nina Chuba, Tokio Hotel",3356282
DE,Darlene Love,3319143
DE,"Lil Durk, J. Cole",3300457
DE,"Kabin Crew, Lisdoonvarna Crew",3279797
DE,"01099, Gustav, Zachi, AVO",3259932
DE,FIFTY FIFTY,3259610
DE,"Gala, Molella, Phil Jay",3241059
DE,Bad Bunny,3204354
DE,"Taylor Swift, Florence + The Machine",3200985
DE,The Police,3198217
DE,"Gzuz, The Cratez",3162222
DE,"Travis Scott, Swae Lee, Chief Keef",3153958
DE,"Zartmann, Bausa",3118967
DE,"RAF Camora, Dardan, Jamule",3079427
DE,"01099, Trettmann, Gustav, Zachi",3072600
DE,"JAY-Z, Linkin Park",3066679
DE,"Mickie Krause, Julian Sommer",3056591
DE,"HoodBlaq, Jamal, Mali",3039484
DE,Elvis Presley,3036529
DE,Amy Winehouse,3009971
DE,Snollebollekes,2996331
DE,"Amo, MERO",2981085
DE,"Levin Liam, reezy",2937147
DE,Addison Rae,2926675
DE,"MERO, Marlo",2921418
DE,Bosse,2916018
DE,"Future, Metro Boomin, The Weeknd",2901505
DE,"HoodBlaq, reezy, Safraoui, Jamal",2898876
DE,"Paula Hartmann, makko",2886199
DE,"Paula Hartmann, Symba",2877233
DE,"Jung Kook, Jack Harlow",2877123
DE,"Juju, Henning May",2867091
DE,Zeynep Bastık,2858553
DE,"Dhurata Dora, RAF Camora",2853055
DE,Black Eyed Peas,2802520
DE,"Nimo, BILLA JOE",2750110
DE,One Direction,2737836
DE,"$OHO BANI, Ericson",2733496
DE,AC/DC,2710471
DE,"Rihanna, Calvin Harris",2710397
DE,"Kendrick Lamar, Lefty Gunplay",2708156
DE,"Eurythmics, Annie Lennox, Dave Stewart",2701958
DE,KAMRAD,2696813
DE,Helene Fischer,2687599
DE,"Drake, J. Cole",2685896
DE,Creepy Nuts,2685103
DE,"CAPO, Nimo",2683424
DE,Aymen,2665273
DE,"Sosa La M, Jumpa",2642343
DE,"HoodBlaq, Jamal, Safraoui",2641353
DE,"badchieff, Bausa",2613479
DE,LXNGVX,2611153
DE,"Drake, SZA",2608898
DE,"1986zig, KATI K",2599231
DE,Trettmann,2595914
DE,"badmómzjay, Juju",2581388
DE,girl in red,2562914
DE,Rosa Linn,2561163
DE,"Badger, Natasha Bedingfield",2555790
DE,"Alligatoah, Tarek K.I.Z",2553913
DE,"AJR, Nicolas Julian",2537065
DE,Teya Dora,2533286
DE,iilliaa,2519826
DE,"Trettmann, Bonez MC",2515485
DE,"Ski Aggu, SHOKI, DBBD",2497715
DE,"Eminem, Big Sean, BabyTron",2492906
DE,"Jamule, SRNO",2477105
DE,"21 Savage, Travis Scott, Metro Boomin",2471246
DE,"Travis Scott, Rob49, 21 Savage",2442527
DE,"Zara Larsson, David Guetta",2439225
DE,"Kurdo, Jamal",2435593
DE,Musso,2419487
DE,"Nimo, Haftbefehl",2387491
DE,CAPO,2364904
DE,"Nimo, Eno",2348655
DE,LEA,2344670
DE,"The Chainsmokers, Coldplay",2343483
DE,"Ufo361, lucidbeatz, Ken Carson",2343411
DE,"ELEHA, Montez",2340948
DE,"David Guetta, Kid Cudi",2338107
DE,"RAF Camora, Yung Hurn",2301938
DE,"YAKARY, PA Sports",2301503
DE,Reynmen,2256502
DE,Lady Gaga,2238708
DE,"KARDO, Haftbefehl, X WAVE",2233949
DE,Nico Santos,2156833
DE,Cher,2156641
DE,"ELDENO, Sido",2113526
DE,Höhner,2103402
DE,"VOLO, Bonez MC",2103286
DE,"Capital Bra, Joker Bra",2080974
DE,"Nimo, Pajel",2075418
DE,"Capital Bra, UNDERARMOR CLIQUE, Caps, Caso, Miclo",2071284
DE,"DYSTINCT, Naza, Unleaded",2064087
DE,april27,2051710
DE,"Olexesh, Celo & Abdi",2044067
DE,"Farid Bang, CAPO, Bobby Vandamme",2026182
DE,"Azet, DJ Gimi-O",2014177
DE,Brings,2011382
DE,"MADE, CALI",2007278
DE,"FiNCH, JBS",2004756
DE,Angela Asiana,1997483
DE,"Drake, Wizkid, Kyla",1991909
DE,"HoodBlaq, Alim, Veysel.Blaq, Safraoui, Jamal, Moussa, Mali",1990343
DE,Jung Kook,1987109
DE,"Lucry & Suena, Bonez MC, Young Dolph",1974781
DE,"Bonez MC, Nizi19",1972117
DE,The Kolors,1937085
DE,Cliff Richard,1928924
DE,"Shindy, Nate Dogg",1928675
DE,Baby Lasagna,1919026
DE,"Coldplay, Little Simz, Burna Boy, Elyanna, TINI",1918610
DE,"ENNIO, RIN",1910208
DE,"Selim61, Pashanim",1908887
DE,Loredana,1908087
DE,"VOLO, CAPO, AK AUSSERKONTROLLE",1907148
DE,"Camila Cabello, Playboi Carti",1901596
DE,Burna Boy,1884116
DE,"Gzuz, LX",1879141
DE,"Tiësto, Dimitri Vegas & Like Mike, Gabry Ponte",1877948
DE,Playboi Carti,1875478
DE,"SIRA, Ufo361",1872170
DE,Måneskin,1868238
DE,Cigarettes After Sex,1860792
DE,Frankie Goes To Hollywood,1853863
DE,"Naeleck, Vini Vici, Marnik",1853767
DE,"Travis Scott, Beyoncé",1835071
DE,"Tream, Heino",1824978
DE,"PA Sports, YAKARY",1801345
DE,Cat Ballou,1800697
DE,"Rap La Rue, Haaland936, Aymen",1788917
DE,"Swedish House Mafia, The Weeknd",1754708
DE,"Kianush, YAKARY, PA Sports",1741629
DE,"DJ JEEZY, Shindy, AJ Tracey",1740203
DE,"Nemzzz, Luciano",1736480
DE,"Ritter Lean, Ski Aggu",1735411
DE,"Nimo, Lio",1731111
DE,"Peter Fox, Adriano Celentano",1726842
DE,"HoodBlaq, Jamal, Moussa, Veysel.Blaq, Safraoui",1708389
DE,"LX, Maxwell",1705830
DE,Bring Me The Horizon,1690771
DE,Bronski Beat,1672262
DE,"Travis Scott, Teezo Touchdown",1671432
DE,Morpheuz,1662507
DE,Gravagerz,1662409
DE,"KALIM, Lucio101",1662382
DE,"Hypaton, David Guetta, La Bouche",1659992
DE,"Soufian, Amo, Aymen, Nimo, SOTT",1659948
DE,FiNCH,1646998
DE,"Kool Savas, ela.",1646269
DE,"RIN, Miksu / Macloud",1642387
DE,Lil Uzi Vert,1639782
DE,"Silva, Bonez MC",1631190
DE,"Olexesh, Aymen",1622155
DE,"01099, Gustav, Paul",1620934
DE,Nancy Franck,1614657
DE,"CANEY030, Samra",1613855
DE,"Future, Metro Boomin",1610485
DE,"KARDO, 3robi, X WAVE",1606180
DE,"6PM RECORDS, Yung Hurn, Stickle",1602704
DE,AnnenMayKantereit,1591936
DE,"Mariah Carey, Ariana Grande, Jennifer Hudson",1590884
DE,"Nimo, Soufian",1579197
DE,"SHABAB, Kurdo",1576921
DE,EMES,1574083
DE,"Mustard, Travis Scott",1560285
DE,"Olexesh, Haaland936",1556954
DE,Die Schule der magischen Tiere,1552917
DE,"Flume, kai",1547788
DE,"Rap La Rue, ilo 7araga, Brel, Aymen, Kauta, Amo, Haaland936",1536894
DE,Michael Jackson,1535311
DE,"SHABAB, Amo, SOTT",1521912
DE,"Azet, Albi",1516647
DE,"Post Malone, Swae Lee",1512494
DE,SZA,1509320
DE,"CAPO, Kolja Goldstein",1504111
DE,"MADE, Hassuna, Biggie68, VITO",1500108
DE,"CRO, BUNT.",1499462
DE,"Eno, Nimo",1491842
DE,"MADE, Bobby Vandamme, Dorian",1485711
DE,Bausa,1480038
DE,"Safraoui, HoodBlaq",1477195
DE,"Esther Graf, Montez",1476886
DE,"Provinz, $OHO BANI",1474446
DE,"BILLA JOE, Summer Cem, AJ Tracey",1452836
DE,Selena Gomez,1452048
DE,Jason Derulo,1450432
DE,Stray Kids,1450153
DE,"FiNCH, Katja Krasavice, Luca-Dante Spadafora, Niklas Dee",1438874
DE,"CANEY030, Nizi19, KALIM",1437156
DE,BILLA JOE,1432840
DE,The Beatles,1426567
DE,"Lucry & Suena, Blumengarten, 01099, Gustav, Zachi",1415780
DE,"badmómzjay, Takt32, vito",1412860
DE,"Beyoncé, Miley Cyrus",1405893
DE,"Malle Kalle, Danergy",1402144
DE,"Mucco, GRiNGO",1378071
DE,"Soufian, SOTT",1373630
DE,"MADE, Hassuna, Azu, Biggie68, VITO, SHABAB",1372467
DE,Paveier,1372096
DE,Tory Lanez,1370849
DE,"Celo & Abdi, Aymen",1368864
DE,"MERO, Jumpa",1364808
DE,"Safraoui, Haftbefehl, Soufian, HoodBlaq",1362059
DE,"MENJU, Dardan, Monet192",1355749
DE,Kolja Goldstein,1354875
DE,"Saliou, Jazeek",1325604
DE,Chase Atlantic,1313028
DE,CÉLINE,1303438
DE,"Kontra K, Luciano",1299872
DE,"Offset, Travis Scott",1299185
DE,Emilio,1298231
DE,"Symba, makko",1297894
DE,"Dardan, Lacrim",1297349
DE,"21 Savage, Doja Cat",1294943
DE,"Madeline Juno, 1986zig",1268957
DE,"Eminem, Jelly Roll",1263311
DE,Rasa,1257666
DE,"Milano, PA Sports",1255149
DE,"Ufo361, Symba",1249309
DE,"KALIM, Shindy",1248655
DE,Gola Gianni,1211881
DE,"Tyler, The Creator, Daniel Caesar",1207181
DE,"Arcane, d4vd",1191694
DE,Tony Bennett,1187810
DE,"Kolja Goldstein, Dú Maroc",1185363
DE,"LukasBS, iCrimax, Marvin Vlogt",1175234
DE,Zartmann,1172384
DE,"Beyoncé, JAY-Z",1168920
DE,Oasis,1164942
DE,"Bausa, Chapo102",1164075
DE,"Lil Uzi Vert, Travis Scott",1139108
DE,"Stickle, Yung Hurn, Luciano",1132166
DE,Depeche Mode,1127700
DE,"Ego, YAKARY, Haftbefehl",1126877
DE,Eternxlkz,1116920
DE,"Pitbull, Kesha",1103982
DE,"Kool Savas, Sido, Samra",1095519
DE,Justin Timberlake,1090921
DE,Bryson Tiller,1087799
DE,JENNIE,1085835
DE,ABBA,1085507
DE,"Ella Henderson, Rudimental",1083250
DE,"OG LOCKE, Unterm Radar",1072451
DE,"Olexesh, ilo 7araga",1064194
DE,"Capital Bra, Sido, GRiNGO",1061102
DE,nimino,1060252
DE,"Tinlicker, Helsloot",1057666
DE,NGEE,1048777
DE,"Samra, Dardan",1043043
DE,"Eno, Morad, MERO",1039946
DE,"Samra, Lacrim, Accaoui",1039612
DE,"Kolja Goldstein, Sido",1035214
DE,Eddin,1034562
DE,"LX, Maxwell, Bonez MC",1033921
DE,"Ufo361, RIN, $OHO BANI",1031515
DE,"SHABAB, Kurdo, BERDO, AK AUSSERKONTROLLE, KARDO, VOLO",1022069
DE,"Tyler, The Creator, Kali Uchis",1021022
DE,"Ufo361, Destroy Lonely",1016496
DE,"Amo, Safraoui",1015855
DE,"Marlo, MERO, Murda",1009929
DE,Nicki Minaj,1007292
DE,Julien Bam,1006620
DE,Paves 16,1001089
DE,"Chapo102, Bausa, Miksu / Macloud, 102 Boyz",1000511
DE,"Travis Scott, Young Thug",999311
DE,"Bing Crosby, Ken Darby Singers, John Scott Trotter & His Orchestra",998981
DE,Robbie Williams,996539
DE,"Nizi19, CANEY030, Pashanim",989639
DE,No Angels,983962
DE,"MERO, Tion Wayne",979530
DE,"Bing Crosby, The Andrews Sisters",978556
DE,"Farid Bang, Skandal",976435
DE,"OG Keemo, Shindy, Sumpa",972281
DE,Rod Stewart,972226
DE,"Eminem, White Gold",972004
DE,"Travis Scott, The Weeknd, Swae Lee",971862
DE,"HoodBlaq, Gzuz, Jamal, Mali",968134
DE,HamedLoco,963843
DE,Kurdo,959310
DE,"Jamal, Safraoui, HoodBlaq",958828
DE,"Haftbefehl, Frizzo, Veysel",957062
DE,"Pashanim, skrilla",956759
DE,"CAPO, MERO",950844
DE,Miyagi & Andy Panda,944004
DE,"Provinz, ENNIO",935862
DE,"Pajel, Jazeek",935639
DE,"Bausa, JBS, FRIO",927071
DE,"KALIM, HoodBlaq, Safraoui, Mali",926467
DE,"DJ JEEZY, Luciano, Murda, K-Trap",920426
DE,Gwen Stefani,917940
DE,"Travis Scott, James Blake, 21 Savage",899871
DE,"Samra, BOJAN",895706
DE,The Beach Boys,895292
DE,"Capital Bra, Arlinda, Pano",893090
DE,Hurts,874507
DE,"Eno, CANEY030",871722
DE,"KALIM, Pajel",867983
DE,"KARDO, CAPO, X WAVE",861581
DE,"Capital Bra, 1986zig",858844
DE,"alyona alyona, Jerry Heil",857069
DE,"Marsimoto, Sido, Marteria",856430
DE,"1986zig, PA Sports",850961
DE,Ronan Keating,850457
DE,Céline Dion,844627
DE,"Brett Eldredge, Meghan Trainor",842630
DE,"Stepan Konicek, Filmový symfonický orchestr",837769
DE,"KARDO, BANGWHITE, Kurdo, X WAVE",828993
DE,"Samra, KC Rebell",827386
DE,"OG Keemo, Levin Liam",826385
DE,"Kolja Goldstein, CAPO",825652
DE,"Milano, Kauta",823837
DE,"Yung Yury, Edo Saiya, Damn Yury",821217
DE,"Olexesh, Samra, AZAD",820002
DE,Liam Payne,818482
DE,"NGEE, Ra'is",812859
DE,"Drake, 21 Savage",811935
DE,"KALIM, badmómzjay",810815
DE,"KALIM, OG Keemo",809859
DE,"OMAR, NGEE, BOJAN",809359
DE,"Olexesh, Nimo",808741
DE,"Travis Scott, Westside Gunn",802353
DE,"Michael Bublé, The Puppini Sisters",801760
DE,"Samra, Liaze",798047
DE,"Koushino, Safraoui, HoodBlaq",796895
DE,"Maxe, Monet192, Dante YN",796729
DE,"PA Sports, Jamule",788160
DE,"Jimmy Torrio, Ufo361, flowerboii",787945
DE,Ché Salah,785557
DE,Alessia Cara,785204
DE,"Creeds, Summer Cem, Domiziana",784694
DE,"Ufo361, Levin Liam",784585
DE,"Olexesh, MB",784450
DE,"Amo, Celo & Abdi",781365
DE,"Tom Hengst, OG Keemo",780066
DE,"TRIM, reezy",779028
DE,"Olexesh, MEL",777962
DE,Chuck Berry,777498
DE,"Travis Scott, Kid Cudi",775900
DE,"Celo & Abdi, Amo",775263
DE,"Eno, Dardan",773875
DE,Haaland936,771924
DE,"Pajel, Voyage",768654
DE,"Chapo102, Filow",765969
DE,"Peter Fox, BENSH",765642
DE,"Kendrick Lamar, Dody6",764034
DE,"Olexesh, Veysel",762052
DE,"Aylo, Juju",759825
DE,"Miley Cyrus, Mark Ronson, Sean Ono Lennon",759520
DE,"Kontra K, Samra",758591
DE,"SANNA, Samra",754782
DE,Slimane,754361
DE,"Nimo, O.G.",750385
DE,"Anonym, Samra, Alpa Gun",749673
DE,"Schubi AKpella, Amo",746406
DE,Schmyt,743665
DE,"Gzuz, SSIO",743505
DE,"Eminem, JID",742867
DE,"Arcane, Twenty One Pilots",740920
DE,"BIA, Luciano",736848
DE,"Nizi19, KALIM",736830
DE,"Saliou, Jamule",736305
DE,"Sampagne, Stickle",736263
DE,"KARDO, SHABAB, X WAVE",736164
DE,"David Guetta, Zara Larsson",734869
DE,"Safraoui, HoodBlaq, Jamal",732772
DE,"Big Toe, Bonez MC",731979
DE,Andreas Bourani,730627
DE,CANEY030,729424
DE,"OG Keemo, RIN",728807
DE,"01099, verifiziert, Gustav, Zachi",727981
DE,Jona Lewie,726410
DE,"Ella Henderson, AJ Mitchell",725231
DE,"David Guetta, Girl On Couch, Billen Ted",723368
DE,Ella Fitzgerald,722875
DE,"Capital Bra, OZAN BRA",722581
DE,"King Khalil, Capital Bra, Caps",722358
DE,"Kollegah, Favorite",722282
DE,THIZZY52,722213
DE,"Lucio101, makko",718658
DE,Backstreet Boys,716961
DE,"Saliou, Dante YN",716550
DE,"Kurdo, RAF Camora",716037
DE,"Eminem, Sly Pyper",713567
DE,"Jazeek, 1da Banton",712140
DE,"J Hus, Drake",711463
DE,"Travis Scott, Yung Lean, Dave Chappelle",711281
DE,"Drake, Bad Bunny",708848
DE,"Stickle, Sampagne",707803
DE,"Robbie Williams, Helene Fischer",706655
DE,"Haaland936, Nimo",704645
DE,"Symba, Pashanim",704626
DE,"Gracie Abrams, Taylor Swift",702563
DE,"KALIM, Haftbefehl",700659
DE,"Bausa, FAST BOY",698358
DE,"t-low, LEX",697565
DE,Macklemore,697181
DE,"MADE, BARÉ, SHABAB, Bayor",696351
DE,"Olexesh, AZAD",695037
DE,"SadiQ, Olexesh",689890
DE,"Endzone, t-low",689053
DE,"AZAD, Haftbefehl, KALIM",689017
DE,"Tyler, The Creator",688976
DE,"Souly, makko",688746
DE,"Ra'is, NGEE",687974
DE,"MADE, Biggie68",686985
DE,Sampagne,685880
DE,Electric Callboy,682544
DE,"KC Rebell, Summer Cem",682281
DE,"The Kid LAROI, Jung Kook, Central Cee",678173
DE,"Anonym, Summer Cem, Samra",677768
DE,"Rap La Rue, Der Yavuz, MEL, Infinit, Monny, 3imad",676789
DE,"Gzuz, Olexesh, Bonez MC",674532
DE,"Lvbel C5, RAF Camora",673604
DE,"Celo & Abdi, Haftbefehl, Amo",672481
DE,"KALIM, CANEY030",668747
DE,"Ufo361, Lancey Foux",667136
DE,"Zuna, SHABAB",667096
DE,The Jackson 5,666307
DE,"MADE, BARÉ, Biggie68",662991
DE,"Haaland936, Aymen",662036
DE,Kate Winslet,661620
DE,"League of Legends, NewJeans",661435
DE,"PaulK, TRIM, reezy",660878
DE,Lola Young,659858
DE,"Twenty One Pilots, Arcane, League of Legends",659288
DE,"Levin Liam, Miksu / Macloud",656948
DE,"01099, Paul, Zachi",656942
DE,"Offset, Don Toliver",655663
DE,"Apsilon, Paula Hartmann",654863
DE,"Geenaro & Ghana Beats, MERO, Summer Cem, Ezhel",653263
DE,"Bozza, Azet",650474
DE,"1019, Lucio101, Omar101, Nizi19",648206
DE,"Milonair, Haftbefehl, Gzuz",644668
DE,"BILLA JOE, Geenaro & Ghana Beats",644393
DE,Marcus & Martinus,643871
DE,"MEL, Koushino",641557
DE,"Nimo, IMMI",640895
DE,"Kendrick Lamar, Wallie the Sensei, Siete7x, Roddy Ricch",638385
DE,"BHZ, Monk, Ion Miles, Big Pat",637244
DE,"Paula Hartmann, Lucio101, Nizi19",634311
DE,"Rap La Rue, Jiyo, Amo",634184
DE,"VOLO, Kolja Goldstein",633585
DE,"Luciano, Stefflon Don, HoodBlaq",631646
DE,"Lucio101, Thxuzz",629975
DE,"2 Engel & Charlie, FiNCH",627425
DE,"Ikkimel, Lucry & Suena",627401
DE,"Levin Liam, Miksu / Macloud, JEREMIAS",626426
DE,Levin Liam,626387
DE,"Lucio101, KALIM",624548
DE,"Dante YN, Squidji",624271
DE,"Arcane, Woodkid",624053
DE,"Big Pat, Shirama, BHZ",620544
DE,"Jiyo, Amo",619314
DE,"Ashafar, RAF Camora, Elai",618758
DE,"OMAR, Nimo",617784
DE,"Ufo361, makko",616325
DE,"Betsy, Мария Янковская",615834
DE,Ray Parker Jr.,614483
DE,"01099, Dani, Gustav, Paul, Zachi",614380
DE,"HoodBlaq, Bonez MC",613666
DE,"DJ Lucas Beat, Sia, MC Matheuzim",613127
DE,Angelina Mango,612957
DE,K'NAAN,612481
DE,"Souly, Domiziana",611630
DE,Florentina,611616
DE,"Murda, MERO",611073
DE,"BILLA JOE, Summer Cem, Geenaro & Ghana Beats",610675
DE,"Kalazh44, Capital Bra, ROTE MÜTZE RAPHI",610569
DE,"oddworld, makko",610293
DE,"Drake, Teezo Touchdown",610149
DE,"Pajel, Summer Cem",609459
DE,"Bausa, Dhurata Dora",605818
DE,Nizi19,604650
DE,"Monet192, Guè",604303
DE,"MADE, Biggie68, Infinit, Azu, Yassine, Kenan",603658
DE,"Marlo, Pajel",602066
DE,Stromae,601937
DE,"NGEE, OMAR",600503
DE,"Julien Bam, Georgia Cavallo",600190
DE,"Ashnikko, Arcane, League of Legends",599715
DE,"badchieff, Endzone",599131
DE,"SIRA, Lucio101",599059
DE,"MADE, BARÉ, Azu",597635
DE,"Soufian, Kolja Goldstein, SOTT",597508
DE,"Nio, Montez",596522
DE,BOJAN,595739
DE,"Gordo, Drake",595488
DE,"KAROL G, Tiësto",592675
DE,"AZAD, PA Sports, Montez",591577
DE,"Trettmann, Jassin",589854
DE,"Arcane, Ashnikko",589279
DE,PA Sports,588412
DE,"Galantis, David Guetta, 5 Seconds of Summer",587133
DE,"Rap La Rue, ilo 7araga",586821
DE,"FiNCH, Alex Christensen",586198
DE,"SDP, Sido, Gestört aber GeiL, Esther Graf",585728
DE,"Olexesh, Devito",585590
DE,"Kendrick Lamar, AzChike",585264
DE,"Luciano, RAF Camora",584265
DE,"GIMS, DYSTINCT",584181
DE,Kool Savas,583910
DE,"1986zig, Summer Cem",582945
DE,"4batz, Drake",582647
DE,"Veysel, Dardan",581926
DE,"Shakira, Freshlyground",580952
DE,"HK, Pashanim",579480
DE,Fäaschtbänkler,579071
DE,"LISA, ROSALÍA",578487
DE,"Drake, Central Cee",578416
DE,"Liaze, Olexesh",577743
DE,Celo & Abdi,577452
DE,"Celo & Abdi, Nimo, Schubi AKpella, Krime, Olexesh",576448
DE,"JEREMIAS, Herbert Grönemeyer",575184
DE,"BHZ, Big Pat, Ion Miles",572651
DE,"Asche, Kollegah, Robbie Banks",570478
DE,"LEA, Lune",570359
DE,"Clean Bandit, Anne-Marie, David Guetta",569766
DE,"Ufo361, Julia Alexa",569367
DE,"Delil, Avie, GRiNGO",567864
DE,Bill Withers,567523
DE,"Filow, Frauenarzt",566693
DE,Florian Künstler,566676
DE,Shawn Mendes,566312
DE,"Hypaton, David Guetta",565336
DE,"Stefan Raab, Sido",564912
DE,"NOAH, Haaland936, Dauner",564328
DE,"NAVACHA, Mucco",563461
DE,"David Guetta, Alphaville, Ava Max",562978
DE,"Olexesh, Amo",562361
DE,"Trettmann, LUNA",561447
DE,"UZI, RAF Camora",560198
DE,Edwin Rosen,559871
DE,"Albi, Azet",558746
DE,"Kings of Günter, Reis Against The Spülmachine",558479
DE,"Robin Schulz, Timmy Trumpet, KOPPY",557984
DE,"Veysel, GRiNGO",557232
DE,"Ataypapi, Nimo",556628
DE,"Capital Bra, Pano",555991
DE,"David Guetta, Alesso, Madison Love",555861
DE,"BILLA JOE, AK AUSSERKONTROLLE",555665
DE,"Pharrell Williams, Miley Cyrus",555378
DE,"O.G. Pezo, Pashanim",555275
DE,"Kolja Goldstein, Mozzik",551677
DE,"Summer Cem, Geolier",551616
DE,"Post Malone, Luke Combs",550797
DE,"Summer Cem, Pajel",549986
DE,"Gzuz, ASHE 22",548685
DE,ENNIO,548536
DE,BTS,548105
DE,"MC Menor JP, RAMONMIX, The Ironix",546832
DE,"Devon, Nimo, CAZ",545682
DE,A$AP Rocky,545523
DE,"KARDO, BANGWHITE, GOTTI, X WAVE",544928
DE,"Metro Boomin, Swae Lee, Lil Wayne, Offset",544300
DE,"Anonym, KC Rebell, Morpheuz",544191
DE,Zensery,543914
DE,"Rap La Rue, ilo 7araga, Aymen",543457
DE,"Bausa, Cocon",542880
DE,50 Cent,541665
DE,"Tream, 2 Engel & Charlie",540923
DE,"BHZ, Monk, Ion Miles, Big Pat, Dead Dawg",540421
DE,"TJ_beastboy, Money Boy",538659
DE,"Maikel, makko",538334
DE,Central Cee,538166
DE,"VOLO, Delil, Avie",537812
DE,"Vega, vito",537159
DE,"Nizi19, Lucio101",536553
DE,"BARÉ, Biggie68, Azu, Bayor, VITO",536349
DE,"O.G. Pezo, Lucio101",533155
DE,"Mia Julia, Malle Anja, Lorenz Büffel",532890
DE,"Tua, RIN",532688
DE,"Charli xcx, Ariana Grande",532533
DE,Aliyah's Interlude,532098
DE,"Olexesh, AJÉ",531739
DE,Paris Paloma,529680
DE,"LX, Maxwell, CIIIO",528372
DE,"Jumpa, Sampagne, Madeline Juno",528097
DE,"David Guetta, Akon",527615
DE,"Alies, Samra",524876
DE,"Tiësto, FAST BOY",522701
DE,"Capital Bra, OZAN BRA, Ilatch",521872
DE,TJ_beastboy,521708
DE,"Miksu / Macloud, Ansu, MAJAN, Schmyt",521164
DE,"NGEE, Teflon030",519442
DE,"Azet, PAIX, LOLO79",518556
DE,"Lietru, YAMAS, LAVINIA",515469
DE,"RAF Camora, Mathea",515080
DE,Nicolas Julian,513540
DE,"Lio, Aymen, Ché Salah",512617
DE,Loi,512196
DE,Imagine Dragons,511514
DE,"MADE, SHABAB, Azu, 29 Seconds",510985
DE,"21 Savage, Young Thug, Metro Boomin",510879
DE,"Amo49, KALIM",508804
DE,"Jamal, HoodBlaq, Mali",508149
DE,Veysel,506015
DE,Yung Hurn,505338
DE,"Eslabon Armado, Peso Pluma",504955
DE,"Bebe Rexha, David Guetta",504499
DE,"LIZOT, HBz, lityway",504134
DE,"Zuna, THIS IS DARDY",503053
DE,"BHZ, Longus Mongus, Monk, Ion Miles, Big Pat, Dead Dawg",502681
DE,"HBz, KREMIK",501392
DE,"Lil Uzi Vert, Nicki Minaj",500457
DE,"BOJAN, Zuna",500370
DE,"Semicenk, Doğu Swag",500005
DE,"Kwam.E, OVE",497993
DE,"Jamal, HoodBlaq, Alim",496055
DE,Farruko,495981
DE,"Durdenhauer, A$AP Rocky, Skepta",494272
DE,KATI K,493559
DE,twocolors,492614
DE,"Jay Jiggy, Kollegah",492550
DE,Sade,491238
DE,Soft Cell,489865
DE,"Kontra K, SSIO",489397
DE,"Capital Bra, Ilatch",489377
DE,"Bosse, LEA",487748
DE,"Julien Bam, Joon Kim",487034
DE,"FOURTY, Faroon",486772
DE,Lukas Graham,486611
DE,"Julien Bam, Julia Beautx",484106
DE,"Ramo, Pajel",483883
DE,"lucidbeatz, Souly",483666
DE,"21 Savage, Lil Durk, Metro Boomin",482867
DE,"Lucio101, Fergy53",480243
DE,"Katja Krasavice, Felix Jaehn",479462
DE,"102 Boyz, Stacks102, Chapo102, Addikt102",479272
DE,Kordhell,478876
DE,The Citizens of Halloween,478371
DE,DJSM,478180
DE,"Kollegah, Farid Bang",478034
DE,"MADE, Azu",476253
DE,"Tiësto, 21 Savage, BIA",474381
DE,Bruno Mars,471743
DE,"Drake, PARTYNEXTDOOR",466911
DE,"Eno, Nizi19, Bawer",463316
DE,"VIZE, Leony, Niklas Dee, Tokio Hotel",456160
DE,"Charli xcx, Sam Smith",455441
DE,"KAYEF, Tom Twers",450275
DE,"MADE, Skandal, Kenan",446144
ES,Quevedo,465712339
ES,Myke Towers,394830813
ES,KAROL G,336408392
ES,SAIKO,249412367
ES,Feid,190871949
ES,Bad Bunny,187104810
ES,Rauw Alejandro,143522972
ES,Dei V,143344335
ES,Manuel Turizo,122479517
ES,"Feid, ATL Jacob",120212911
ES,"Marshmello, Manuel Turizo",119424424
ES,Mora,117408434
ES,Melendi,115882190
ES,"Sebastian Yatra, Manuel Turizo, Beéle",114897003
ES,"SAIKO, Quevedo, Feid, Mora",112973211
ES,"DELLAFUENTE, Morad",110823238
ES,iñigo quintero,106498704
ES,"Rauw Alejandro, Bizarrap",103942498
ES,Rels B,103370562
ES,"LIT killah, Tiago PZK, Maria Becerra, Duki, Emilia, Rusherking, Big One, FMK",99664076
ES,"Mora, SAIKO",98411838
ES,"Omar Montes, SAIKO, Tunvao",97737821
ES,"SAIKO, JC Reyes, Dei V",96406994
ES,Estopa,95183558
ES,"KAROL G, Peso Pluma",94901378
ES,Kapo,94485321
ES,"Mora, YOVNGCHIMI",93637102
