rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,Country,Date
25,spotify:track:5XVdHRf4CAJ2Jm0uMIy5qY,Xavi,La Víctima,Interscope Records,2,22,36,4178221,MX,2024-05-30
26,spotify:track:7bywjHOc0wSjGGbj04XbVi,"Feid, ATL Jacob",LUNA,UMLE - Latino,13,26,26,4098453,MX,2024-05-30
27,spotify:track:3fJHbMUnzceimOnNjp63fF,Carin Leon,Primera Cita,"Socios Music, LLC",2,32,57,4053343,MX,2024-05-30
28,spotify:track:127UT7AiWflJwjXWUBBVTQ,Natanael Cano,O Me Voy O Te Vas,WEA Latina,12,27,33,4015078,MX,2024-05-30
29,spotify:track:0O3U5iwTbiXCREMkvotJuN,"Grupo Frontera, Grupo Firme",EL AMOR DE SU VIDA,Grupo Frontera,5,28,43,3975353,MX,2024-05-30
30,spotify:track:6a9Z1jUms915w4O7N1PxjY,"Rvssian, Rauw Alejandro, Ayra Starr",Santa,Sony Music Latin,15,15,7,3922600,MX,2024-05-30
31,spotify:track:0lbDzTINTToToBpkrnQT2t,"Fuerza Regida, Manuel Turizo",UNA CERVEZA,Rancho Humilde/Street Mob Records,20,29,23,3906224,MX,2024-05-30
32,spotify:track:7IJph8SanpysMOFmXQCJth,"El Malilla, Maury",Dime,El Malilla,21,31,7,3887971,MX,2024-05-30
33,spotify:track:3kx21xR6IboC9HVdajgBoc,Fuerza Regida,SABOR FRESA,Rancho Humilde/Street Mob Records,2,33,49,3798258,MX,2024-05-30
34,spotify:track:7cXGHxIoogqDTvbuLj0dsO,"Grupo Frontera, Maluma",POR QUÉ SERÁ,Grupo Frontera,34,44,3,3561332,MX,2024-05-30
35,spotify:track:21NvSNOb9eqlRwFeqreHmM,"Gabito Ballesteros, Peso Pluma",Sin Yolanda,Los CT Records,35,-1,1,3525098,MX,2024-05-30
36,spotify:track:0LZy30mVmxqUpdQmaXKXBd,"Myke Towers, Bad Bunny",ADIVINO,WEA Latina,17,34,5,3414736,MX,2024-05-30
37,spotify:track:64bkq8hlgf0zTtBxQvXIrn,Gabito Ballesteros,A Puro Dolor,Los CT Records,13,45,26,3361002,MX,2024-05-30
38,spotify:track:0UbesRsX2TtiCeamOIVEkp,"Fuerza Regida, Natanael Cano",Ch y la Pizza,Rancho Humilde/Street Mob Records,6,37,78,3314257,MX,2024-05-30
39,spotify:track:5RqSsdzTNPX1uzkmlHCFvK,"KAROL G, Peso Pluma",QLONA,Bichota/Interscope Records,2,42,42,3267509,MX,2024-05-30
40,spotify:track:7AuloEFqtDCrlcPTF2uP9q,Grupo Marca Registrada,La Guerita,"RB Music, Inc. (RB Music/Grupo Marca Registrada)",35,35,4,3225235,MX,2024-05-30
41,spotify:track:3QQAeMQbbjZXVFbF8DgFWT,"Oscar Ortiz, Edgardo Nuñez",FIRST LOVE,"Badsin Records, LLC",3,36,23,3215824,MX,2024-05-30
42,spotify:track:1OZpgVRQKkxcoeEocqTMRZ,Julión Álvarez y su Norteño Banda,Pongámonos De Acuerdo,UMLE - Fonovisa,27,38,90,3208227,MX,2024-05-30
43,spotify:track:2TJKY0WSFufZOzbRNgl6zE,"Alex Favela, Grupo Marca Registrada, Joaquin Medina",ELOVRGA,Rios Music/ Outerspace Music/ Boba Records Corporation,3,54,41,3181848,MX,2024-05-30
44,spotify:track:7mXuWTczZNxG5EDcjFEuJR,"Peso Pluma, Gabito Ballesteros, Junior H",LADY GAGA,Double P Records,1,39,49,3102188,MX,2024-05-30
45,spotify:track:3KZCP2StVGdWkOKyRZNWA4,Plan B,Es un Secreto,Pina Records,42,47,116,3084594,MX,2024-05-30
46,spotify:track:4t46soaqA758rbukTO5pp1,Natanael Cano,Mi Bello Angel,WEA Latina,4,41,48,2958608,MX,2024-05-30
47,spotify:track:4bw8mcDUSRWfQo63ZTYRnU,"Maluma, Carin Leon",Según Quién,Sony Music Latin,6,43,41,2943594,MX,2024-05-30
48,spotify:track:6HPU2csiZAxNziZbW7jd6Y,"Gabito Ballesteros, Natanael Cano, Peso Pluma",Lucky Charms,Los CT Records,48,-1,1,2916956,MX,2024-05-30
49,spotify:track:6TBzRwnX2oYd8aOrOuyK1p,"Oscar Maydon, Junior H",Fin de Semana,Rancho Humilde,4,56,72,2913626,MX,2024-05-30
50,spotify:track:6CvTEtGagmzQvkUzzyKR9k,"Fuerza Regida, Marshmello",HARLEY QUINN,Rancho Humilde/Street Mob Records,1,40,32,2883737,MX,2024-05-30
51,spotify:track:0lpxDRCONr2FJRqcM3Q74z,"Victor Cibrian, Gabito Ballesteros",Porque Te Vas,Rancho Humilde,51,65,7,2876395,MX,2024-05-30
52,spotify:track:629DixmZGHc7ILtEntuiWE,Billie Eilish,LUNCH,Darkroom/Interscope Records,52,53,2,2843356,MX,2024-05-30
53,spotify:track:1GtIK8iINes4gNt06F60NU,Alfredo Olivas,Vete,Fonovisa,28,46,48,2836622,MX,2024-05-30
54,spotify:track:7iQXYTyuG13aoeHxGG28Nh,"Bad Bunny, Feid",PERRO NEGRO,Rimas Entertainment LLC,4,55,33,2699077,MX,2024-05-30
55,spotify:track:1sXr6moCwVxwKEgSPxhVvF,"Calle 24, Chino Pacas",Apaga El Cel,Street Mob Records,8,48,22,2690136,MX,2024-05-30
56,spotify:track:24teIhDYO2RocTA2v5dY0r,Junior H,Extssy Model,WEA Latina,37,52,85,2674576,MX,2024-05-30
57,spotify:track:6Q2UhuLaPUlC9VANQOjPxo,"Gabito Ballesteros, Junior H",Neta,Los CT Records,57,-1,1,2673601,MX,2024-05-30
58,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,Billie Eilish,CHIHIRO,Darkroom/Interscope Records,50,50,2,2669940,MX,2024-05-30
59,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,Manuel Turizo,La Bachata,Sony Music Latin/La Industria,1,70,99,2634906,MX,2024-05-30
60,spotify:track:6Z0ybnsUBhbZ9ZjPW64eoF,Belanova,Rosa Pastel,Universal Music Mexico,22,60,80,2614257,MX,2024-05-30
61,spotify:track:2CshODtf7iwe3pKlPmEWF5,Junior H,TRES BOTELLAS,WEA Latina,43,58,34,2585194,MX,2024-05-30
62,spotify:track:4waqcUQWdj0yH26STWl2Rq,La Oreja de Van Gogh,Rosas,Columbia,62,88,100,2534793,MX,2024-05-30
63,spotify:track:3wtZAUizB7ReUKVuVsKWT7,"Gabito Ballesteros, Natanael Cano",LOU LOU,Los CT Records,3,59,32,2476306,MX,2024-05-30
64,spotify:track:2O223PoYCkIPSsE4cmnr9v,Fuerza Regida,TQM,Rancho Humilde/Street Mob Records,1,73,54,2469595,MX,2024-05-30
65,spotify:track:1PTgQ0HyfwbXRKapVPNKxI,"Oscar Maydon, Natanael Cano, Gabito Ballesteros",Tipo Gatsby,Rancho Humilde,26,57,23,2461745,MX,2024-05-30
66,spotify:track:1haJsMtoBhHfvuM7XWuT3W,"Junior H, Peso Pluma",El Azul,WEA Latina,3,69,68,2456713,MX,2024-05-30
67,spotify:track:4Nf5EZ40JenjMUKXOiyRU5,Peso Pluma,NUEVA VIDA,Double P Records,35,66,49,2456391,MX,2024-05-30
68,spotify:track:5HR7yfhSCeoOHRQN05XnZQ,"Grupo Frontera, Carin Leon",QUE VUELVAS,Grupo Frontera,2,63,77,2449936,MX,2024-05-30
69,spotify:track:14k3Rb7Xgte9fsndjdenmq,"Kany García, Carin Leon",Te Lo Agradezco,5020 Records,57,71,43,2447158,MX,2024-05-30
70,spotify:track:4loIMejzvt11s97SGVEat8,"Xavi, Los Dareyes De La Sierra",Poco A Poco,Interscope Records,7,51,35,2418504,MX,2024-05-30
71,spotify:track:179TZwPk0txEvjkraVTVKo,Alfredo Olivas,El Precio De La Soledad,Camiolvi,42,72,90,2389638,MX,2024-05-30
72,spotify:track:2BMlaVJaHDGd3ODSyrB2VK,Fuerza Regida,Brillarosa,Rancho Humilde/Street Mob Records,49,64,16,2378646,MX,2024-05-30
73,spotify:track:6BpZpCM8d8FJnVnr1IbnFL,"Alvaro Diaz, Feid",GATITAS SANDUNGUERAS - VOL.1,"UMG Recordings, Inc./Universal Music Latino",73,84,2,2369809,MX,2024-05-30
74,spotify:track:0UXlu64mDLvfzR8IXMz06J,Christian Nodal,Ya No Somos Ni Seremos,"Producciones Ladon, S.A de C.V.",1,82,107,2350836,MX,2024-05-30
75,spotify:track:4H6o1bxKRGzmsE0vzo968m,"Yuridia, Ángela Aguilar",Qué Agonía,Sony Music México,5,79,84,2343969,MX,2024-05-30
76,spotify:track:2GxrNKugF82CnoRFbQfzPf,Artemas,i like the way you kiss me,Artemas,28,67,9,2315941,MX,2024-05-30
77,spotify:track:57uiO4cG6bK5yq51BJTvyE,"Bb trickz, Kevin AMF",Jálale alv,Bb trickz,41,49,4,2313904,MX,2024-05-30
78,spotify:track:4GvEuYAfJlICR2SpMDaBxQ,"Jere Klein, Gittobeatz",ANDO,Jere Klein,37,80,28,2307777,MX,2024-05-30
79,spotify:track:5N7MQvvccl5Hu01j9dUtPe,"Kenia OS, La Joaqui",Kitty,Sony Music México / 5020 RCRDS,38,68,5,2286896,MX,2024-05-30
80,spotify:track:3kf0WdFOalKWBkCCLJo4mA,Chino Pacas,El Gordo Trae El Mando,Street Mob Records/PFL/Geffen Records,6,77,69,2279126,MX,2024-05-30
81,spotify:track:1VykDC2twhsRrlhgxJHKRZ,Gabito Ballesteros,Sad Loqueron,Los CT Records,81,-1,1,2201946,MX,2024-05-30
82,spotify:track:5SHXikmjPwChjvpVIeYkMf,"Oscar Maydon, Junior H, Gabito Ballesteros",Skin de Bandida,Rancho Humilde,14,78,36,2193805,MX,2024-05-30
83,spotify:track:7s4emXHJwAuo5VvGBXmnBL,"Young Miko, Feid",offline,Wave Music Group,51,74,8,2190704,MX,2024-05-30
84,spotify:track:1LfsvLFQprosUmrEtGPHAe,"Remp, Oscar Maydon, Victor Mendivil",Don Dimadon,Rico o Muerto Music LLC,30,62,11,2189403,MX,2024-05-30
85,spotify:track:2qSkIjg1o9h3YT9RAgYN75,Sabrina Carpenter,Espresso,Island Records,72,83,6,2158923,MX,2024-05-30
86,spotify:track:0FxtC8uFapbpDBliAU3sd6,"Natanael Cano, Peso Pluma, Gabito Ballesteros",AMG,WEA Latina,1,86,79,2146075,MX,2024-05-30
87,spotify:track:505v13epFXodT9fVAJ6h8k,KAROL G,AMARGURA,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,38,81,55,2145021,MX,2024-05-30
88,spotify:track:2yzshFeBIwH8tWIqHEFLeD,"Grupo Frontera, Bad Bunny",un x100to,Grupo Frontera,2,92,59,2142845,MX,2024-05-30
89,spotify:track:6XaJfhwof7qIgbbXO5tIQI,"Kali Uchis, Peso Pluma",Igual Que Un Ángel (with Peso Pluma),Geffen Records,3,87,20,2125379,MX,2024-05-30
90,spotify:track:3E9uSlxdkqijIBCu2rYQBj,Luis R Conriquez,Martes 13,Kartel Music,85,85,2,2124561,MX,2024-05-30
91,spotify:track:1TPtornOIqa4PprEZp9LLB,"Yeri Mua, El Bogueto, Uzielito Mix",Brinca - Spotify Singles,Worldwide Records,91,97,3,2102822,MX,2024-05-30
92,spotify:track:71V6u8mPSydvEokO7XYqG6,Alfredo Olivas,El Vals Del Olvido,Camiolvi,57,76,85,2066092,MX,2024-05-30
93,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,93,94,2,2055722,MX,2024-05-30
94,spotify:track:0pkiYzXyU58nKV74xsAuwW,"Becky G, Oscar Maydon",MERCEDES,Kemosabe Records/RCA Records/Sony Music Latin,75,95,6,2042912,MX,2024-05-30
95,spotify:track:03yAV3GfB7jMAEnynZaAEe,Yahir Saldivar,SC-9,DEL Records,34,89,11,2014452,MX,2024-05-30
96,spotify:track:4OyzSXRSadNQt5EMwASdap,Camila,Todo Cambió,Columbia,95,104,9,2007003,MX,2024-05-30
97,spotify:track:5aJ1M43pinROpwaPnO8KRj,Natanael Cano,Amor Tumbado,Rancho Humilde,30,103,140,2006856,MX,2024-05-30
98,spotify:track:0rNqDh9zWWJVTLS4VfceHP,"Feid, Yandel",Brickell,"Everything Is Gonna Be Alright, Inc. / La Leyenda, LLC/ Universal Music Latino/Warner",98,105,4,1995139,MX,2024-05-30
99,spotify:track:6981hdSOqG8tP6xTqaySa1,Julión Álvarez y su Norteño Banda,Ojos Verdes,UMLE - Fonovisa,37,96,67,1977885,MX,2024-05-30
100,spotify:track:0OEBOJhSObnFuHuasXdt52,Shakira,Dia de Enero,Epic,100,106,59,1976023,MX,2024-05-30
101,spotify:track:6mmPpaltUZK7xjNlBPQQ0p,"Rauw Alejandro, Chencho Corleone",Desesperados,Sony Music Latin/Duars Entertainment,3,129,102,1973861,MX,2024-05-30
102,spotify:track:21cBIFpuYb5IEOm1BltCk3,"El Malilla, Yeyo, Jowell & Randy, Dj Rockwel Mx",B de Bellako - Remix,Rimas Entertainment Mexico S.A de C.V,99,99,2,1942829,MX,2024-05-30
103,spotify:track:2DRGyAlo0ht15FGLTQPCCt,"Adrian L Santos, Joaquin Medina",Ya No Estoy Dolido,Rancho Humilde,32,102,20,1935554,MX,2024-05-30
104,spotify:track:05WVKTdZhlIMX4qqMLuo0f,"Peso Pluma, Anitta",BELLAKEO,Double P Records,7,100,25,1932378,MX,2024-05-30
105,spotify:track:3HgvO4B5LLmdPOT2d8cSZd,"LAGOS, Danny Ocean",Mónaco,WM Mexico,12,122,153,1922250,MX,2024-05-30
106,spotify:track:1RzjXhgnzqb3dMa5852itx,"Peso Pluma, Tito Double P",LA PEOPLE,Double P Records,8,91,42,1919138,MX,2024-05-30
107,spotify:track:2UW7JaomAMuX9pZrjVpHAU,"Yng Lvcas, Peso Pluma",La Bebe - Remix,WM Mexico,2,117,63,1915253,MX,2024-05-30
108,spotify:track:5cWgwbui8BasfjCXvBZ7UA,"Carin Leon, Grupo Frontera",Alch Si,SOCIOS MUSIC LLC,36,90,26,1915132,MX,2024-05-30
109,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,1,107,111,1889313,MX,2024-05-30
110,spotify:track:2OWv3lRR8PtOVuHWzQNRs2,"Peso Pluma, Junior H, Oscar Maydon",ROMPE LA DOMPE,2023 Double P Records,4,98,22,1873154,MX,2024-05-30
111,spotify:track:7MmrcXVA7A5zZ2CbDuGHNa,Rels B,A Mí,DALE PLAY Records / Flakk Team,68,113,275,1859173,MX,2024-05-30
112,spotify:track:268nYrqkJyAd5HiAnXmUOF,"Xavi, Tony Aguirre",Ya Te Superé,Interscope Records,61,61,2,1845939,MX,2024-05-30
113,spotify:track:3wlIAXSDtlD9iU8ysld06Z,"Peso Pluma, Jasiel Nuñez, Junior H",BIPOLAR,Double P Records,13,93,38,1840720,MX,2024-05-30
114,spotify:track:3lGMtkONrZdJ8kTCg6KIFf,Natalia Lafourcade,Hasta la Raíz,RCA Records Label,15,133,225,1823098,MX,2024-05-30
115,spotify:track:46FdwGMcgz6gik4RCpWBAW,"Oscar Maydon, El Padrinito Toys",Los Collares,Rancho Humilde,13,140,86,1814848,MX,2024-05-30
116,spotify:track:0fea68AdmYNygeTGI4RC18,"J Balvin, Bad Bunny",LA CANCIÓN,Universal Music Latino / Rimas,1,156,257,1814582,MX,2024-05-30
117,spotify:track:31REg67eoHJSvMLUcEmGNj,La Arrolladora Banda El Limón De Rene Camacho,El Final De Nuestra Historia,Universal Music Mexico,93,110,50,1811324,MX,2024-05-30
118,spotify:track:4gR70oLwVCnAAmaLmvBOjY,"Gabito Ballesteros, Oscar Maydon",Rococo,Los CT Records,118,-1,1,1798121,MX,2024-05-30
119,spotify:track:1hZsWUnLbqRw09jLAMQSsb,"Feid, Young Miko",CLASSY 101,UMLE - Latino,18,127,61,1775970,MX,2024-05-30
120,spotify:track:05tGmdz9dVZ4yGqz4YJdPK,"Christian Nodal, Peso Pluma",La Intención,"Producciones Ladon, S.A de C.V.",9,121,18,1772510,MX,2024-05-30
121,spotify:track:5rcnAHBclBs0OGV4rATEnR,HUMBE,fantasmas,Sony Music México,72,109,20,1771022,MX,2024-05-30
122,spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx,"Bad Bunny, Chencho Corleone",Me Porto Bonito,Rimas Entertainment LLC,1,131,108,1770200,MX,2024-05-30
123,spotify:track:1TPAAS0YvLKzmDMAGrRd6i,"Victor Mendivil, Kevin AMF",Punta Cana,Rico o Muerto Music LLC,114,126,7,1765031,MX,2024-05-30
124,spotify:track:7iUtQNMRB8ZkKC4AmEuCJC,Myke Towers,LA FALDA,WEA Latina,26,118,24,1758524,MX,2024-05-30
125,spotify:track:2Nk3gXgekore0lfB7PCnub,Alfredo Olivas,El Paciente,Camiolvi,59,111,204,1753013,MX,2024-05-30
126,spotify:track:3PdxzrKH2jVQwAYWe0OMK8,"Gabito Ballesteros, Natanael Cano",Proyecto X,Los CT Records,31,108,17,1745665,MX,2024-05-30
127,spotify:track:46XNO42jaQNr5DdEWINdpL,"Luis R Conriquez, Edgardo Nuñez, Los Dareyes De La Sierra",De Fresa y Coco,Kartel Music,61,145,28,1742085,MX,2024-05-30
128,spotify:track:6ifUES3keWjwXgae8pXI3o,Danny Ocean,Me Rehúso,Atlantic Records,1,147,383,1739978,MX,2024-05-30
129,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",38,132,15,1739110,MX,2024-05-30
130,spotify:track:0KAqMRUSZwzG3dZLdDA4eH,Shakira,Antologia,Epic,130,171,11,1725856,MX,2024-05-30
131,spotify:track:6aommJFM8i3iT4inKuDSXh,Jósean Log,Chachachá,Jósean Log,131,193,63,1723489,MX,2024-05-30
132,spotify:track:49Zc3sEJHADPoVDM4jNKgs,"Grupo Frontera, Manuel Turizo",DE LUNES A LUNES,Grupo Frontera,42,128,40,1720702,MX,2024-05-30
133,spotify:track:0JDrG1g5HXbfgGtRKT0ofH,Natanael Cano,Diamantes,WEA Latina,72,119,41,1712919,MX,2024-05-30
134,spotify:track:54zcJnb3tp9c5OVKREZ1Is,KAROL G,MI EX TENÍA RAZÓN,Bichota/Interscope Records,13,114,42,1712903,MX,2024-05-30
135,spotify:track:2kz1YOhJiNubjigR1gB1VX,Rauw Alejandro,DILUVIO,Sony Music Latin/Duars Entertainment,68,115,30,1709638,MX,2024-05-30
136,spotify:track:6UtWwuheJr5LLDeVypPNx7,Fuerza Regida,EXCESOS,Rancho Humilde/Street Mob Records,38,112,32,1706953,MX,2024-05-30
137,spotify:track:0SRddBTphQwQcfqw4Br1uX,León Larregui,Brillas,EMI México,43,143,379,1705215,MX,2024-05-30
138,spotify:track:3k3NWokhRRkEPhCzPmV8TW,"Bad Bunny, Bomba Estéreo",Ojitos Lindos,Rimas Entertainment LLC,1,144,108,1700759,MX,2024-05-30
139,spotify:track:1IzGf1RLpHuImi5lsCD3T9,Duelo,Puño De Diamantes,LA BONITA MUSIC,130,136,39,1700755,MX,2024-05-30
140,spotify:track:3rdAz1fbUfZxYgaCviYhRo,Rauw Alejandro,Todo De Ti,Sony Music Latin/Duars Entertainment,1,154,126,1700462,MX,2024-05-30
141,spotify:track:3qGkFQOEJ0w0SqnAXFeG2v,La Adictiva,"Después de Ti, ¿Quién?",Sony Music Latin,141,182,5,1699572,MX,2024-05-30
142,spotify:track:5Ei8EK2uXNkqqVSe2QYsFp,Julión Álvarez y su Norteño Banda,Que Te Vaya Bien,UMLE - Fonovisa,21,101,93,1685487,MX,2024-05-30
143,spotify:track:2jPufybqAAmiF16Jirt9Ez,Julión Álvarez y su Norteño Banda,Te Hubieras Ido Antes,UMLE - Fonovisa,57,124,43,1677724,MX,2024-05-30
144,spotify:track:0xGZjxYqcNQ8WqxyeZ4eSN,Peso Pluma,RUBICON,Double P Records,18,130,49,1669002,MX,2024-05-30
145,spotify:track:1TEKUj8c5iyRNUUxo9SdSD,"Xavi, Tony Aguirre",Modo DND,Interscope Records,13,139,31,1665402,MX,2024-05-30
146,spotify:track:3RA55zrRkyPK8Fd86hrMy8,"Peso Pluma, Junior H",LUNA,Double P Records,4,125,49,1661702,MX,2024-05-30
147,spotify:track:3HOKxuTDmNVmIlCIpBiD8m,"Peso Pluma, Jasiel Nuñez",LAGUNAS,Double P Records,12,150,49,1656265,MX,2024-05-30
148,spotify:track:5Eax0qFko2dh7Rl2lYs3bx,Bad Bunny,Efecto,Rimas Entertainment LLC,2,157,107,1649952,MX,2024-05-30
149,spotify:track:2WqZ2CBDENtibvpW8DxiJr,"Los Esquivel, Eugenio Esquivel, Sebastian Esquivel, Grupo Marca Registrada",Alucin,"WKMX, a division of WK Records LLC",7,134,28,1649626,MX,2024-05-30
150,spotify:track:1O1VvCshhDw3XIOOcfLziL,"Rels B, Lia Kali",La Vida Sin Ti,DALE PLAY Records / Flakk Team,23,75,6,1630473,MX,2024-05-30
151,spotify:track:4OwhwvKESFtuu06dTgct7i,"Marc Seguí, Rauw Alejandro, Pol Granch",Tiroteo - Remix,WEA Latina,10,190,91,1629515,MX,2024-05-30
152,spotify:track:1SwY9YgXVgRbZM6uzxS4vU,El Chapo De Sinaloa,Le Hace Falta Un Beso,Paloma Records,152,158,13,1629163,MX,2024-05-30
153,spotify:track:2eCJD7rEAjSt5zdV76qumQ,"Victor Mendivil, Yng Lvcas",Tony Montana,Rico o Muerto Music LLC,135,180,5,1627752,MX,2024-05-30
154,spotify:track:3HqcNJdZ2seoGxhn0wVNDK,KAROL G,PROVENZA,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,1,149,110,1622708,MX,2024-05-30
155,spotify:track:0ItgotO5txriRAp6lXMHJ7,Junior H,A TU NOMBRE,WEA Latina,75,151,11,1622005,MX,2024-05-30
156,spotify:track:2fQrrBtuNVMWOHqLyk4EfO,Alfredo Olivas,Yo Todo Lo Doy,Fonovisa,45,120,86,1619093,MX,2024-05-30
157,spotify:track:5Uptvz6j1sjDKxidAcnH2L,Cris Mj,SI NO ES CONTIGO,Sonar LLC.,157,-1,1,1615914,MX,2024-05-30
158,spotify:track:1l77YWrGUp3qX3NS1rz7lq,Banda MS de Sergio Lizárraga,El Color de Tus Ojos,Lizos Music,24,173,263,1608549,MX,2024-05-30
159,spotify:track:7y91nQBMhyeHWTn9wVvhKl,"Camilo, Carin Leon",Una Vida Pasada,Sony Music Latin/Hecho a Mano (HAMM),159,172,5,1606485,MX,2024-05-30
160,spotify:track:6VsqdsaY4oV06NODea0L0J,"Becky G, Ángela Aguilar, Leonardo Aguilar",POR EL CONTRARIO (with Angela Aguilar & Leonardo Aguilar),Kemosabe Records/RCA Records/Sony Music Latin,109,176,18,1597481,MX,2024-05-30
161,spotify:track:4OVpyR6yhYyVoRj9D7CERz,"Banda MS de Sergio Lizárraga, Carin Leon",Ojos Cerrados,Lizos Music,44,177,125,1588012,MX,2024-05-30
162,spotify:track:3GSMdtJphymHEsR8K9jT5Q,León Larregui,Locos,Universal Music Mexico,56,141,322,1585048,MX,2024-05-30
163,spotify:track:3RauwC9sLKjxVN7uNw0vAH,Fuerza Regida,Enculado,Rancho Humilde/Street Mob Records,42,138,16,1584416,MX,2024-05-30
164,spotify:track:1aUq8rjW1EwkAkMri4VfJy,"Rauw Alejandro, Lyanno, Brray",LOKERA,Sony Music Latin/Duars Entertainment,15,174,66,1569300,MX,2024-05-30
165,spotify:track:0KSwFEkVh0KCBR0TwqBVen,"Jasiel Nuñez, DannyLux",Corazón Frío,Double P Records,146,198,14,1568655,MX,2024-05-30
166,spotify:track:1UL2Sn9KX8StSDOp8ZEAOC,Doble ONE Flow Letal,Mi Kryptonita,CUELLO BLANCO,25,160,31,1568088,MX,2024-05-30
167,spotify:track:6CRRlfXDdhsL6vih3J5xco,Alfredo Olivas,En Definitiva,Camiolvi,78,146,115,1567660,MX,2024-05-30
168,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",XO / Republic Records,91,165,23,1564556,MX,2024-05-30
169,spotify:track:2CeKVsFFXG4QzA415QygGb,Feid,Feliz Cumpleaños Ferxxo,UMLE - Latino,23,168,93,1561223,MX,2024-05-30
170,spotify:track:492zkdiUa0CECUDyiG3d35,Clave Especial,Rápido Soy,Street Mob Records,62,142,22,1561211,MX,2024-05-30
171,spotify:track:6DUdDIRgLqCGq1DwkNWQTN,Maluma,Borro Cassette,Sony Music Latin,17,187,87,1561007,MX,2024-05-30
172,spotify:track:5kpxVMDvYGRmNqawPqDTYR,"La Adictiva, Luis R Conriquez",JGL,Anval Music,10,186,106,1556184,MX,2024-05-30
173,spotify:track:5BTibB0lM8fExn033QebZJ,Julión Álvarez y su Norteño Banda,Casi Completa,UMLE - Fonovisa,90,135,24,1552397,MX,2024-05-30
174,spotify:track:0zhymr6RqNuvp0RMIvdpdA,"Código FN, Gabito Ballesteros",Mood Malandro,Al Millon Music,13,116,40,1547781,MX,2024-05-30
175,spotify:track:4vT124ymmEAfre47gVCcRI,"Grupo Frontera, Morat",LOS DOS,Grupo Frontera,135,175,3,1547401,MX,2024-05-30
176,spotify:track:7K2JfvcKhIMwOndE6QBodf,Natanael Cano,El de La Codeina,LRR/Hyphy Music,110,167,42,1544981,MX,2024-05-30
177,spotify:track:69Ej1xrGjOcHvIMtMKxK0G,Don Omar,Dile,UMLE - Machete,90,184,83,1539773,MX,2024-05-30
178,spotify:track:6O66RxXRZOfQSpgLEo65GO,Virlan Garcia,Y Cambió Mi Suerte,"ShowBusiness, Inc.",146,192,19,1539227,MX,2024-05-30
179,spotify:track:3zFLlF1SvWCt9oZUVPZehW,Clave Especial,Kalashnikov,Street Mob Records,49,169,18,1537653,MX,2024-05-30
180,spotify:track:4Zx0yrZwW4uNpd1FhIrOV5,Natanael Cano,Mas Altas Que Bajadas,WEA Latina,12,148,48,1534588,MX,2024-05-30
181,spotify:track:5J2pn2fzrIp7CT0IHLlgQ7,"El Bogueto, J Balvin, Uzielito Mix, El Malilla, Yeri Mua, Dj Rockwel Mx",G Low Kitty - Remix,"2023 Candela Music, J Balvin appears courtesy of Universal Music",181,-1,1,1534494,MX,2024-05-30
182,spotify:track:4WefXOf8I4gMjdj2kBJgkl,"LATIN MAFIA, HUMBE",Patadas de Ahogado,Home Made Records,26,166,30,1527122,MX,2024-05-30
183,spotify:track:2yS8aYWXEWJ1NlZ7VPDroT,Banda MS de Sergio Lizárraga,Me Vas a Extrañar,Lizos Music,60,185,142,1524097,MX,2024-05-30
184,spotify:track:4ZplewvZRLFcfBa5uyBbhd,Cardenales De Nuevo León,Belleza De Cantina,Universal Music Mexico,65,164,212,1523238,MX,2024-05-30
185,spotify:track:1uKjQoh8JZj9ryuYRhpd7E,Luis Miguel,Ahora Te Puedes Marchar,WM Mexico,21,178,388,1513985,MX,2024-05-30
186,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,Ariana Grande,we can't be friends (wait for your love),Republic Records,29,155,12,1509962,MX,2024-05-30
187,spotify:track:5YZgFW1hURKX02zTayrpGI,Fuerza Regida,BARBIEZ,Rancho Humilde/Street Mob Records,70,137,19,1489573,MX,2024-05-30
188,spotify:track:5NCBP3ivrIDcHEtzHSW3k0,Natanael Cano,El Drip,Rancho Humilde,84,194,57,1483799,MX,2024-05-30
189,spotify:track:7fzHQizxTqy8wTXwlrgPQQ,Tommy Richman,MILLION DOLLAR BABY,PULSE Records,156,159,3,1473167,MX,2024-05-30
190,spotify:track:1RGlfmdvcfatN0ZLOmzanS,Junior H,El Hijo Mayor,WEA Latina,22,189,98,1464104,MX,2024-05-30
